"date","hour","metrics","value"
"20141228","1","AQI",291.030303030303
"20141228","2","PM2.5",327.453125
"20141228","2","PM10",375.868181818182
"20141228","2","AQI",296.272727272727
"20141228","3","PM2.5",323.322580645161
"20141228","3","PM10",362.331578947368
"20141228","3","AQI",301.242424242424
"20141228","4","PM2.5",308.74
"20141228","4","PM10",312.421052631579
"20141228","4","AQI",305.393939393939
"20141228","5","PM2.5",290.516129032258
"20141228","5","PM10",306.663157894737
"20141228","5","AQI",308.939393939394
"20141228","6","PM2.5",269.26875
"20141228","6","PM10",271.515789473684
"20141228","6","AQI",311.545454545455
"20141228","7","PM2.5",244.825
"20141228","7","PM10",240.915789473684
"20141228","7","AQI",313.121212121212
"20141228","8","PM2.5",206.096875
"20141228","8","PM10",197.26
"20141228","8","AQI",313.242424242424
"20141228","9","PM2.5",179.99375
"20141228","9","PM10",220.677777777778
"20141228","9","AQI",306.176470588235
"20141228","10","PM2.5",147.275757575758
"20141228","10","PM10",180.116666666667
"20141228","10","AQI",302.529411764706
"20141228","11","PM2.5",134.097058823529
"20141228","11","PM10",161.757142857143
"20141228","11","AQI",297.735294117647
"20141228","12","PM2.5",103.217647058824
"20141228","12","PM10",91.708
"20141228","12","AQI",292.411764705882
"20141228","13","PM2.5",76.9941176470588
"20141228","13","PM10",87.0655172413793
"20141228","13","AQI",285.941176470588
"20141228","14","PM2.5",61.6264705882353
"20141228","14","PM10",85.89
"20141228","14","AQI",278.794117647059
"20141228","15","PM2.5",62.0064516129032
"20141228","15","PM10",86.75
"20141228","15","AQI",271.5
"20141228","16","PM2.5",60.8617647058824
"20141228","16","PM10",90.83
"20141228","16","AQI",264.058823529412
"20141228","17","PM2.5",78.0617647058824
"20141228","17","PM10",114.629032258065
"20141228","17","AQI",256.941176470588
"20141228","18","PM2.5",102.826470588235
"20141228","18","PM10",148.821875
"20141228","18","AQI",249.617647058824
"20141228","19","PM2.5",138.40303030303
"20141228","19","PM10",192.40303030303
"20141228","19","AQI",242.764705882353
"20141228","20","PM2.5",168.912121212121
"20141228","20","PM10",225.430303030303
"20141228","20","AQI",236.441176470588
"20141228","21","PM2.5",215.081818181818
"20141228","21","PM10",263.870967741935
"20141228","21","AQI",232.117647058824
"20141228","22","PM2.5",223.045454545455
"20141228","22","PM10",267.76
"20141228","22","AQI",226.794117647059
"20141228","23","PM2.5",226.515151515152
"20141228","23","PM10",250.874074074074
"20141228","23","AQI",222.352941176471
"20141227","0","PM2.5",NA
"20141227","0","PM10",NA
"20141227","0","AQI",191.176470588235
"20141227","1","PM2.5",206.3
"20141227","1","PM10",218.38
"20141227","1","AQI",195.970588235294
"20141227","2","PM2.5",197.176470588235
"20141227","2","PM10",201.4
"20141227","2","AQI",200.176470588235
"20141227","3","PM2.5",193.247058823529
"20141227","3","PM10",203.432
"20141227","3","AQI",203.970588235294
"20141227","4","PM2.5",190.705882352941
"20141227","4","PM10",219.657692307692
"20141227","4","AQI",207.411764705882
"20141227","5","PM2.5",185.95
"20141227","5","PM10",186.834782608696
"20141227","5","AQI",210.676470588235
"20141227","6","PM2.5",186.964705882353
"20141227","6","PM10",195.408333333333
"20141227","6","AQI",214.411764705882
"20141227","7","PM2.5",185.797058823529
"20141227","7","PM10",200.992307692308
"20141227","7","AQI",218.323529411765
"20141227","8","PM2.5",186.870588235294
"20141227","8","PM10",197.572413793103
"20141227","8","AQI",222.323529411765
"20141227","9","PM2.5",193.502941176471
"20141227","9","PM10",234.123333333333
"20141227","9","AQI",226.588235294118
"20141227","10","PM2.5",211.576470588235
"20141227","10","PM10",252.834482758621
"20141227","10","AQI",231.411764705882
"20141227","11","PM2.5",210.747058823529
"20141227","11","PM10",234.988
"20141227","11","AQI",235.676470588235
"20141227","12","PM2.5",199.814705882353
"20141227","12","PM10",220.640740740741
"20141227","12","AQI",239.294117647059
"20141227","13","PM2.5",200.511764705882
"20141227","13","PM10",222.375
"20141227","13","AQI",242.441176470588
"20141227","14","PM2.5",210.364705882353
"20141227","14","PM10",238.488
"20141227","14","AQI",245.529411764706
"20141227","15","PM2.5",211.897058823529
"20141227","15","PM10",235.614285714286
"20141227","15","AQI",248.676470588235
"20141227","16","PM2.5",223.529411764706
"20141227","16","PM10",259.148148148148
"20141227","16","AQI",251.5
"20141227","17","PM2.5",246.146875
"20141227","17","PM10",293.242307692308
"20141227","17","AQI",254.235294117647
"20141227","18","PM2.5",277.387096774194
"20141227","18","PM10",327.035714285714
"20141227","18","AQI",260.848484848485
"20141227","19","PM2.5",308.613333333333
"20141227","19","PM10",356.611538461538
"20141227","19","AQI",266.6875
"20141227","20","PM2.5",333.8
"20141227","20","PM10",356.290909090909
"20141227","20","AQI",268.757575757576
"20141227","21","PM2.5",336.834482758621
"20141227","21","PM10",351.661904761905
"20141227","21","AQI",272.30303030303
"20141227","22","PM2.5",341.578125
"20141227","22","PM10",379.185714285714
"20141227","22","AQI",276.878787878788
"20141227","23","PM2.5",352.49
"20141227","23","PM10",387.514285714286
"20141227","23","AQI",281.484848484848
"20141226","0","PM2.5",103.220588235294
"20141226","0","PM10",123.462068965517
"20141226","0","AQI",71.1176470588235
"20141226","1","PM2.5",110.241176470588
"20141226","1","PM10",122.093103448276
"20141226","1","AQI",72.7647058823529
"20141226","2","PM2.5",113.755882352941
"20141226","2","PM10",133.164285714286
"20141226","2","AQI",75.0882352941177
"20141226","3","PM2.5",117.679411764706
"20141226","3","PM10",142.317857142857
"20141226","3","AQI",77.7941176470588
"20141226","4","PM2.5",123.488235294118
"20141226","4","PM10",152.48275862069
"20141226","4","AQI",81.3235294117647
"20141226","5","PM2.5",117.690909090909
"20141226","5","PM10",148.503846153846
"20141226","5","AQI",83.5757575757576
"20141226","6","PM2.5",108.767647058824
"20141226","6","PM10",132.233333333333
"20141226","6","AQI",88.1176470588235
"20141226","7","PM2.5",103.841176470588
"20141226","7","PM10",126.886206896552
"20141226","7","AQI",91.0882352941177
"20141226","8","PM2.5",100.935294117647
"20141226","8","PM10",122.248275862069
"20141226","8","AQI",94.0294117647059
"20141226","9","PM2.5",104.623529411765
"20141226","9","PM10",139.938709677419
"20141226","9","AQI",97.4705882352941
"20141226","10","PM2.5",106.832352941176
"20141226","10","PM10",140.661764705882
"20141226","10","AQI",100.647058823529
"20141226","11","PM2.5",120.653125
"20141226","11","PM10",180.584848484848
"20141226","11","AQI",105.323529411765
"20141226","12","PM2.5",119.774193548387
"20141226","12","PM10",146.366666666667
"20141226","12","AQI",110.058823529412
"20141226","13","PM2.5",117.160714285714
"20141226","13","PM10",142.671428571429
"20141226","13","AQI",106.862068965517
"20141226","14","PM2.5",133.037931034483
"20141226","14","PM10",142.337037037037
"20141226","14","AQI",113.241379310345
"20141226","15","PM2.5",150.505882352941
"20141226","15","PM10",180.354838709677
"20141226","15","AQI",128.794117647059
"20141226","16","PM2.5",166.970588235294
"20141226","16","PM10",193.696774193548
"20141226","16","AQI",136.735294117647
"20141226","17","PM2.5",185.279411764706
