"date","hour","metrics","value"
"20151231","15","O3",23.969696969697
"20151231","15","CO",1.38181818181818
"20151231","16","SO2",25.2285714285714
"20151231","16","NO2",75.3823529411765
"20151231","16","O3",20.9411764705882
"20151231","16","CO",1.47647058823529
"20151231","17","SO2",23.5714285714286
"20151231","17","NO2",86.3714285714286
"20151231","17","O3",12.4285714285714
"20151231","17","CO",1.65588235294118
"20151231","18","SO2",22.9714285714286
"20151231","18","NO2",94.5428571428571
"20151231","18","O3",5.54285714285714
"20151231","18","CO",1.97941176470588
"20151231","19","SO2",23.9428571428571
"20151231","19","NO2",97.4571428571429
"20151231","19","O3",6.05714285714286
"20151231","19","CO",2.57647058823529
"20151231","20","SO2",25.9142857142857
"20151231","20","NO2",96.6285714285714
"20151231","20","O3",5.77142857142857
"20151231","20","CO",2.91470588235294
"20151231","21","SO2",27.0285714285714
"20151231","21","NO2",97.2285714285714
"20151231","21","O3",6.11428571428571
"20151231","21","CO",3.22352941176471
"20151231","22","SO2",28.3142857142857
"20151231","22","NO2",97.7714285714286
"20151231","22","O3",6.88571428571429
"20151231","22","CO",3.65294117647059
"20151231","23","SO2",30
"20151231","23","NO2",97.4571428571429
"20151231","23","O3",7.54285714285714
"20151231","23","CO",3.90588235294118
"20151230","0","SO2",25.4571428571429
"20151230","0","NO2",120.457142857143
"20151230","0","O3",9.14285714285714
"20151230","0","CO",5.97352941176471
"20151230","1","SO2",23.9428571428571
"20151230","1","NO2",115.828571428571
"20151230","1","O3",9.68571428571429
"20151230","1","CO",6.00588235294118
"20151230","2","SO2",23.4571428571429
"20151230","2","NO2",102.571428571429
"20151230","2","O3",10.4285714285714
"20151230","2","CO",5.39705882352941
"20151230","3","SO2",23.3142857142857
"20151230","3","NO2",88.1714285714286
"20151230","3","O3",9.14285714285714
"20151230","3","CO",3.95
"20151230","4","SO2",19.7428571428571
"20151230","4","NO2",77.1142857142857
"20151230","4","O3",12.6363636363636
"20151230","4","CO",3.18823529411765
"20151230","5","SO2",16.7428571428571
"20151230","5","NO2",72.3636363636364
"20151230","5","O3",13.4571428571429
"20151230","5","CO",3.11176470588235
"20151230","6","SO2",16.1714285714286
"20151230","6","NO2",68.4
"20151230","6","O3",16.1428571428571
"20151230","6","CO",2.85294117647059
"20151230","7","SO2",14.9428571428571
"20151230","7","NO2",58.1714285714286
"20151230","7","O3",20.6857142857143
"20151230","7","CO",2.50294117647059
"20151230","8","SO2",13.6
"20151230","8","NO2",55.2571428571429
"20151230","8","O3",20.9714285714286
"20151230","8","CO",1.95
"20151230","9","SO2",14
"20151230","9","NO2",49.4857142857143
"20151230","9","O3",24.7352941176471
"20151230","9","CO",1.73823529411765
"20151230","10","SO2",14.3428571428571
"20151230","10","NO2",37.3714285714286
"20151230","10","O3",34.1142857142857
"20151230","10","CO",1.25588235294118
"20151230","11","SO2",9.51428571428571
"20151230","11","NO2",28.2857142857143
"20151230","11","O3",45.8571428571429
"20151230","11","CO",0.955882352941176
"20151230","12","SO2",7
"20151230","12","NO2",22.9714285714286
"20151230","12","O3",54.2857142857143
"20151230","12","CO",0.720588235294118
"20151230","13","SO2",6.2
"20151230","13","NO2",18.6857142857143
"20151230","13","O3",58.5428571428571
"20151230","13","CO",0.473529411764706
"20151230","14","SO2",5.45454545454545
"20151230","14","NO2",18.0882352941176
"20151230","14","O3",61.8235294117647
"20151230","14","CO",0.417647058823529
"20151230","15","SO2",5.20588235294118
"20151230","15","NO2",19.0285714285714
"20151230","15","O3",60.9142857142857
"20151230","15","CO",0.387096774193548
"20151230","16","SO2",5.11428571428571
"20151230","16","NO2",21.2857142857143
"20151230","16","O3",58.5294117647059
"20151230","16","CO",0.378125
"20151230","17","SO2",5.71428571428571
"20151230","17","NO2",27.8235294117647
"20151230","17","O3",50.6
"20151230","17","CO",0.445454545454545
"20151230","18","SO2",6.57142857142857
"20151230","18","NO2",38.8529411764706
"20151230","18","O3",38.5714285714286
"20151230","18","CO",0.629411764705882
"20151230","19","SO2",8.97142857142857
"20151230","19","NO2",48.0857142857143
"20151230","19","O3",30.1428571428571
"20151230","19","CO",0.826470588235294
"20151230","20","SO2",10.6857142857143
"20151230","20","NO2",50.7714285714286
"20151230","20","O3",26.6
"20151230","20","CO",0.891176470588235
"20151230","21","SO2",11.9142857142857
"20151230","21","NO2",53.2571428571429
"20151230","21","O3",22.8285714285714
"20151230","21","CO",1.01764705882353
"20151230","22","SO2",12.1764705882353
"20151230","22","NO2",54.5882352941176
"20151230","22","O3",19.2647058823529
"20151230","22","CO",1.07878787878788
"20151230","23","SO2",12.5714285714286
"20151230","23","NO2",56.7142857142857
"20151230","23","O3",16.8857142857143
"20151230","23","CO",1.22352941176471
"20151229","0","SO2",23.0882352941176
"20151229","0","NO2",97.1764705882353
"20151229","0","O3",4.94117647058824
"20151229","0","CO",3.68787878787879
"20151229","1","SO2",21.8285714285714
"20151229","1","NO2",93.6571428571429
"20151229","1","O3",4.88571428571429
"20151229","1","CO",3.88235294117647
"20151229","2","SO2",23.9142857142857
"20151229","2","NO2",90.8
"20151229","2","O3",4.85714285714286
"20151229","2","CO",4.02647058823529
"20151229","3","SO2",23.2857142857143
"20151229","3","NO2",89.1714285714286
"20151229","3","O3",11.0857142857143
"20151229","3","CO",4.31764705882353
"20151229","4","SO2",23.8
"20151229","4","NO2",89.6857142857143
"20151229","4","O3",5.78125
"20151229","4","CO",4.61176470588235
"20151229","5","SO2",23.9714285714286
"20151229","5","NO2",91.5588235294118
"20151229","5","O3",6.05714285714286
"20151229","5","CO",4.74117647058824
"20151229","6","SO2",24.9714285714286
"20151229","6","NO2",92.2
"20151229","6","O3",6.02857142857143
"20151229","6","CO",4.78529411764706
"20151229","7","SO2",23.9714285714286
"20151229","7","NO2",89.7428571428571
"20151229","7","O3",5.82857142857143
"20151229","7","CO",4.92647058823529
"20151229","8","SO2",23.6285714285714
"20151229","8","NO2",88.3428571428571
"20151229","8","O3",5.51428571428571
"20151229","8","CO",4.82352941176471
"20151229","9","SO2",26.7142857142857
"20151229","9","NO2",87.9428571428571
"20151229","9","O3",5.45714285714286
"20151229","9","CO",4.59705882352941
"20151229","10","SO2",35.7714285714286
"20151229","10","NO2",90.9428571428571
"20151229","10","O3",5.64705882352941
"20151229","10","CO",4.44193548387097
"20151229","11","SO2",43
"20151229","11","NO2",98.6285714285714
"20151229","11","O3",6.45714285714286
"20151229","11","CO",3.96129032258065
"20151229","12","SO2",45.7666666666667
"20151229","12","NO2",107.6
"20151229","12","O3",7.88235294117647
"20151229","12","CO",3.665625
"20151229","13","SO2",45.2571428571429
"20151229","13","NO2",113.588235294118
"20151229","13","O3",9.2
"20151229","13","CO",3.378125
"20151229","14","SO2",45.8857142857143
"20151229","14","NO2",115.757575757576
"20151229","14","O3",9.73333333333333
"20151229","14","CO",3.30588235294118
"20151229","15","SO2",46.8
"20151229","15","NO2",125.6
"20151229","15","O3",8.6
"20151229","15","CO",3.40294117647059
"20151229","16","SO2",45.6857142857143
"20151229","16","NO2",138.171428571429
"20151229","16","O3",7.14705882352941
"20151229","16","CO",3.72941176470588
"20151229","17","SO2",39.7142857142857
"20151229","17","NO2",149.84375
"20151229","17","O3",5.65714285714286
"20151229","17","CO",4.06176470588235
"20151229","18","SO2",36.7428571428571
"20151229","18","NO2",152.875
"20151229","18","O3",5.14285714285714
"20151229","18","CO",4.56470588235294
"20151229","19","SO2",36.5428571428571
"20151229","19","NO2",148.314285714286
"20151229","19","O3",6.37142857142857
"20151229","19","CO",5.27058823529412
"20151229","20","SO2",32.6285714285714
"20151229","20","NO2",144.171428571429
"20151229","20","O3",7.17142857142857
"20151229","20","CO",5.56764705882353
"20151229","21","SO2",29.4285714285714
"20151229","21","NO2",140.057142857143
"20151229","21","O3",6.71428571428571
"20151229","21","CO",5.79411764705882
"20151229","22","SO2",28.2571428571429
"20151229","22","NO2",132.914285714286
"20151229","22","O3",6.8
"20151229","22","CO",5.92352941176471
"20151229","23","SO2",25.6571428571429
"20151229","23","NO2",123.171428571429
"20151229","23","O3",8.54285714285714
"20151229","23","CO",5.83235294117647
"20151228","0","SO2",15.0857142857143
"20151228","0","NO2",65
"20151228","0","O3",5.11428571428571
"20151228","0","CO",2.48
"20151228","1","SO2",15.9411764705882
"20151228","1","NO2",63.4
"20151228","1","O3",4.94285714285714
"20151228","1","CO",2.58285714285714
"20151228","2","SO2",17
"20151228","2","NO2",61.5428571428571
"20151228","2","O3",5.08571428571429
"20151228","2","CO",2.81515151515151
"20151228","3","SO2",16.6285714285714
"20151228","3","NO2",61
"20151228","3","O3",4.70588235294118
"20151228","3","CO",2.72424242424242
"20151228","4","SO2",15.1142857142857
"20151228","4","NO2",58.2857142857143
"20151228","4","O3",4.81818181818182
"20151228","4","CO",2.49714285714286
"20151228","5","SO2",13.0285714285714
"20151228","5","NO2",55.8235294117647
"20151228","5","O3",4.31428571428571
"20151228","5","CO",2.37714285714286
"20151228","6","SO2",12.5142857142857
"20151228","6","NO2",54.5142857142857
"20151228","6","O3",4.42857142857143
"20151228","6","CO",2.44857142857143
"20151228","7","SO2",13.0857142857143
"20151228","7","NO2",54.8571428571429
"20151228","7","O3",4.22857142857143
"20151228","7","CO",2.70285714285714
"20151228","8","SO2",13.4571428571429
"20151228","8","NO2",56.4857142857143
"20151228","8","O3",4.6
"20151228","8","CO",2.84705882352941
"20151228","9","SO2",17.8571428571429
"20151228","9","NO2",57.8571428571429
"20151228","9","O3",5.6
"20151228","9","CO",2.85428571428571
"20151228","10","SO2",25.7428571428571
"20151228","10","NO2",62.2
"20151228","10","O3",7.74285714285714
"20151228","10","CO",2.73142857142857
"20151228","11","SO2",26.0571428571429
"20151228","11","NO2",65.4571428571429
"20151228","11","O3",10.8571428571429
"20151228","11","CO",2.45428571428571
"20151228","12","SO2",28.6857142857143
"20151228","12","NO2",68.4411764705882
"20151228","12","O3",15
"20151228","12","CO",2.16176470588235
"20151228","13","SO2",23.7714285714286
"20151228","13","NO2",67.3142857142857
"20151228","13","O3",18.4411764705882
"20151228","13","CO",1.86875
"20151228","14","SO2",24.4857142857143
"20151228","14","NO2",68.8235294117647
"20151228","14","O3",20.1428571428571
"20151228","14","CO",1.71212121212121
"20151228","15","SO2",24.7714285714286
"20151228","15","NO2",74.2571428571429
"20151228","15","O3",21.5714285714286
"20151228","15","CO",1.74411764705882
"20151228","16","SO2",25.2571428571429
"20151228","16","NO2",85.5714285714286
"20151228","16","O3",16.3142857142857
"20151228","16","CO",1.83529411764706
"20151228","17","SO2",23.6285714285714
"20151228","17","NO2",93.8857142857143
"20151228","17","O3",9.54285714285714
"20151228","17","CO",1.96176470588235
"20151228","18","SO2",23.0571428571429
"20151228","18","NO2",98
"20151228","18","O3",4.97142857142857
"20151228","18","CO",2.17941176470588
"20151228","19","SO2",24.9142857142857
"20151228","19","NO2",100.428571428571
"20151228","19","O3",4.71428571428571
"20151228","19","CO",2.45588235294118
"20151228","20","SO2",24.3142857142857
"20151228","20","NO2",98.1142857142857
"20151228","20","O3",4.48571428571429
"20151228","20","CO",2.58235294117647
"20151228","21","SO2",25.4857142857143
"20151228","21","NO2",97.7714285714286
"20151228","21","O3",4.71428571428571
"20151228","21","CO",2.94411764705882
"20151228","22","SO2",26.1428571428571
"20151228","22","NO2",97.8571428571429
"20151228","22","O3",4.82857142857143
"20151228","22","CO",3.25588235294118
"20151228","23","SO2",24.8
"20151228","23","NO2",98.6857142857143
"20151228","23","O3",4.6
"20151228","23","CO",3.39705882352941
"20151227","0","SO2",10
"20151227","0","NO2",49.3142857142857
"20151227","0","O3",16.3714285714286
"20151227","0","CO",1.21176470588235
"20151227","1","SO2",8.51428571428571
"20151227","1","NO2",44.8857142857143
"20151227","1","O3",17.6
"20151227","1","CO",1.05294117647059
"20151227","2","SO2",8.37142857142857
"20151227","2","NO2",43.6857142857143
"20151227","2","O3",16.3142857142857
"20151227","2","CO",0.894285714285714
"20151227","3","SO2",6.4
"20151227","3","NO2",42.6571428571429
"20151227","3","O3",23.8571428571429
"20151227","3","CO",0.848571428571429
"20151227","4","SO2",6.05714285714286
"20151227","4","NO2",41.9428571428571
"20151227","4","O3",18.03125
"20151227","4","CO",0.858823529411765
"20151227","5","SO2",5.94285714285714
"20151227","5","NO2",40.3529411764706
"20151227","5","O3",19.6
"20151227","5","CO",0.78
"20151227","6","SO2",6.57142857142857
"20151227","6","NO2",40.3428571428571
"20151227","6","O3",19.8
"20151227","6","CO",0.785294117647059
"20151227","7","SO2",8.22857142857143
"20151227","7","NO2",42.9142857142857
"20151227","7","O3",18.0285714285714
"20151227","7","CO",0.774285714285714
"20151227","8","SO2",9.05714285714286
"20151227","8","NO2",45.1428571428571
"20151227","8","O3",16.0285714285714
"20151227","8","CO",0.814285714285714
"20151227","9","SO2",10.1714285714286
"20151227","9","NO2",46.6285714285714
"20151227","9","O3",15.8285714285714
"20151227","9","CO",0.874285714285714
"20151227","10","SO2",12.2857142857143
"20151227","10","NO2",46.8285714285714
"20151227","10","O3",16.8857142857143
"20151227","10","CO",0.945714285714286
"20151227","11","SO2",13.5142857142857
"20151227","11","NO2",44.5428571428571
"20151227","11","O3",19.7714285714286
"20151227","11","CO",1.03142857142857
"20151227","12","SO2",14.2857142857143
"20151227","12","NO2",45.0571428571429
"20151227","12","O3",21.0571428571429
"20151227","12","CO",1.09428571428571
"20151227","13","SO2",15.1428571428571
"20151227","13","NO2",44.2857142857143
"20151227","13","O3",24.1714285714286
"20151227","13","CO",1.07352941176471
"20151227","14","SO2",13.2857142857143
"20151227","14","NO2",43.7428571428571
"20151227","14","O3",24.6571428571429
"20151227","14","CO",1.04285714285714
"20151227","15","SO2",13.2571428571429
"20151227","15","NO2",46.7428571428571
"20151227","15","O3",21.6857142857143
"20151227","15","CO",1.07428571428571
"20151227","16","SO2",13.2571428571429
"20151227","16","NO2",50.5714285714286
"20151227","16","O3",17.4571428571429
"20151227","16","CO",1.09428571428571
"20151227","17","SO2",13.1714285714286
"20151227","17","NO2",58.4857142857143
"20151227","17","O3",11.2
"20151227","17","CO",1.19428571428571
"20151227","18","SO2",12.8857142857143
"20151227","18","NO2",65.0571428571429
"20151227","18","O3",6
"20151227","18","CO",1.34285714285714
"20151227","19","SO2",13.5714285714286
"20151227","19","NO2",67.1714285714286
"20151227","19","O3",4.62857142857143
"20151227","19","CO",1.54
"20151227","20","SO2",13.4857142857143
"20151227","20","NO2",65.8285714285714
"20151227","20","O3",4.74285714285714
"20151227","20","CO",1.67714285714286
"20151227","21","SO2",14
"20151227","21","NO2",64.1714285714286
"20151227","21","O3",4.82857142857143
"20151227","21","CO",1.86
"20151227","22","SO2",14.9714285714286
"20151227","22","NO2",64.4285714285714
"20151227","22","O3",4.71428571428571
"20151227","22","CO",2.06571428571429
"20151227","23","SO2",15.3142857142857
"20151227","23","NO2",64.6285714285714
"20151227","23","O3",4.85714285714286
"20151227","23","CO",2.25714285714286
"20151226","0","SO2",9.93939393939394
"20151226","0","NO2",130.545454545455
"20151226","0","O3",7.39393939393939
"20151226","0","CO",6.9
"20151226","1","SO2",9.96969696969697
"20151226","1","NO2",129.787878787879
"20151226","1","O3",7.66666666666667
"20151226","1","CO",6.98125
"20151226","2","SO2",8.57575757575758
"20151226","2","NO2",129.30303030303
"20151226","2","O3",8
"20151226","2","CO",7.00625
"20151226","3","SO2",8.72727272727273
"20151226","3","NO2",131.787878787879
"20151226","3","O3",7.48484848484848
"20151226","3","CO",6.7375
"20151226","4","SO2",8.54545454545454
"20151226","4","NO2",131.575757575758
"20151226","4","O3",8.125
"20151226","4","CO",7.01875
"20151226","5","SO2",8.36363636363636
"20151226","5","NO2",132.34375
"20151226","5","O3",7
"20151226","5","CO",7.271875
"20151226","6","SO2",8.15151515151515
"20151226","6","NO2",131.454545454545
"20151226","6","O3",6.72727272727273
"20151226","6","CO",7.34375
"20151226","7","SO2",8.33333333333333
"20151226","7","NO2",128.181818181818
"20151226","7","O3",6.54545454545455
"20151226","7","CO",7.13125
"20151226","8","SO2",8.15151515151515
"20151226","8","NO2",122.333333333333
"20151226","8","O3",6.3030303030303
"20151226","8","CO",6.86875
"20151226","9","SO2",8.8
"20151226","9","NO2",116.142857142857
"20151226","9","O3",6.88571428571429
"20151226","9","CO",6.41176470588235
"20151226","10","SO2",9.57142857142857
"20151226","10","NO2",107.171428571429
"20151226","10","O3",9.71428571428571
"20151226","10","CO",5.57428571428571
"20151226","11","SO2",9.02857142857143
"20151226","11","NO2",97.2571428571429
"20151226","11","O3",10.6571428571429
"20151226","11","CO",5.44571428571429
"20151226","12","SO2",11.2857142857143
"20151226","12","NO2",85.5142857142857
"20151226","12","O3",10.6285714285714
"20151226","12","CO",5.48235294117647
"20151226","13","SO2",14.0285714285714
"20151226","13","NO2",75.7714285714286
"20151226","13","O3",10.3333333333333
"20151226","13","CO",4.57428571428571
"20151226","14","SO2",15.3714285714286
"20151226","14","NO2",67.5428571428571
"20151226","14","O3",15.6
"20151226","14","CO",3.56470588235294
"20151226","15","SO2",15.1714285714286
"20151226","15","NO2",65.2857142857143
"20151226","15","O3",16.8571428571429
"20151226","15","CO",2.93823529411765
"20151226","16","SO2",12.6285714285714
"20151226","16","NO2",69.9714285714286
"20151226","16","O3",13.3142857142857
"20151226","16","CO",2.85714285714286
"20151226","17","SO2",10.6285714285714
"20151226","17","NO2",74.1714285714286
"20151226","17","O3",8.48571428571429
"20151226","17","CO",2.81176470588235
"20151226","18","SO2",9.25714285714286
"20151226","18","NO2",76.6285714285714
"20151226","18","O3",5.97142857142857
"20151226","18","CO",2.67941176470588
"20151226","19","SO2",9.45714285714286
"20151226","19","NO2",75.5142857142857
"20151226","19","O3",5.85714285714286
"20151226","19","CO",2.68529411764706
"20151226","20","SO2",11.0571428571429
"20151226","20","NO2",73.6571428571429
"20151226","20","O3",6.91428571428571
"20151226","20","CO",2.69411764705882
"20151226","21","SO2",12.2
"20151226","21","NO2",68.2285714285714
"20151226","21","O3",9.14285714285714
"20151226","21","CO",2.35714285714286
"20151226","22","SO2",12.0571428571429
"20151226","22","NO2",60.0857142857143
"20151226","22","O3",12.4
"20151226","22","CO",1.86
"20151226","23","SO2",11.3142857142857
"20151226","23","NO2",55.2857142857143
"20151226","23","O3",12.7714285714286
"20151226","23","CO",1.46764705882353
"20151225","0","SO2",18.0285714285714
"20151225","0","NO2",124
"20151225","0","O3",8.05714285714286
"20151225","0","CO",6.04571428571429
"20151225","1","SO2",16.7941176470588
"20151225","1","NO2",121.382352941176
"20151225","1","O3",8.97142857142857
"20151225","1","CO",6.26285714285714
"20151225","2","SO2",16.2121212121212
"20151225","2","NO2",116.151515151515
"20151225","2","O3",9.11764705882353
"20151225","2","CO",6.18235294117647
"20151225","3","SO2",14.9142857142857
"20151225","3","NO2",114.441176470588
"20151225","3","O3",16.5714285714286
"20151225","3","CO",6.29411764705882
"20151225","4","SO2",13.030303030303
"20151225","4","NO2",109.147058823529
"20151225","4","O3",9.25
"20151225","4","CO",6.10882352941176
"20151225","5","SO2",12.40625
"20151225","5","NO2",107.727272727273
"20151225","5","O3",8.14705882352941
"20151225","5","CO",6.47878787878788
"20151225","6","SO2",12.0571428571429
"20151225","6","NO2",103
"20151225","6","O3",8.08571428571429
"20151225","6","CO",6.584375
"20151225","7","SO2",12.1714285714286
"20151225","7","NO2",104.545454545455
"20151225","7","O3",7.9375
"20151225","7","CO",6.56285714285714
"20151225","8","SO2",12.8
"20151225","8","NO2",105.032258064516
"20151225","8","O3",7.61764705882353
"20151225","8","CO",6.72285714285714
"20151225","9","SO2",12.8
"20151225","9","NO2",104.09375
"20151225","9","O3",7.37142857142857
"20151225","9","CO",6.70571428571429
"20151225","10","SO2",12.9714285714286
"20151225","10","NO2",107.911764705882
"20151225","10","O3",8.11428571428571
"20151225","10","CO",6.81714285714286
"20151225","11","SO2",12.9142857142857
"20151225","11","NO2",113.058823529412
"20151225","11","O3",8.77142857142857
"20151225","11","CO",6.83428571428571
"20151225","12","SO2",13.4571428571429
"20151225","12","NO2",120.941176470588
"20151225","12","O3",10.2
"20151225","12","CO",6.78
"20151225","13","SO2",13.5428571428571
"20151225","13","NO2",131.085714285714
"20151225","13","O3",11.7647058823529
"20151225","13","CO",6.83142857142857
"20151225","14","SO2",13.3714285714286
"20151225","14","NO2",139.342857142857
"20151225","14","O3",12.4857142857143
"20151225","14","CO",6.81142857142857
"20151225","15","SO2",12.2571428571429
"20151225","15","NO2",143.257142857143
"20151225","15","O3",12.0285714285714
"20151225","15","CO",6.66571428571429
"20151225","16","SO2",10.5428571428571
"20151225","16","NO2",137.885714285714
"20151225","16","O3",11.6
"20151225","16","CO",6.38571428571429
"20151225","17","SO2",8.96969696969697
"20151225","17","NO2",130.787878787879
"20151225","17","O3",10.2727272727273
"20151225","17","CO",6.13939393939394
"20151225","18","SO2",8.75757575757576
"20151225","18","NO2",128.848484848485
"20151225","18","O3",9.06060606060606
"20151225","18","CO",6.17272727272727
"20151225","19","SO2",8.57575757575758
"20151225","19","NO2",127.181818181818
"20151225","19","O3",9.63636363636364
"20151225","19","CO",6.27272727272727
"20151225","20","SO2",9.12121212121212
"20151225","20","NO2",127.424242424242
"20151225","20","O3",8.75757575757576
"20151225","20","CO",6.35151515151515
"20151225","21","SO2",9.42424242424242
"20151225","21","NO2",128.363636363636
"20151225","21","O3",8
"20151225","21","CO",6.52424242424242
"20151225","22","SO2",9.48484848484848
"20151225","22","NO2",128.575757575758
"20151225","22","O3",8.66666666666667
"20151225","22","CO",6.64375
"20151225","23","SO2",9.93939393939394
"20151225","23","NO2",128.393939393939
"20151225","23","O3",8.36363636363636
"20151225","23","CO",6.76875
"20151224","0","SO2",26.8529411764706
"20151224","0","NO2",98.6470588235294
"20151224","0","O3",11.9705882352941
"20151224","0","CO",4.32647058823529
"20151224","1","SO2",25.7878787878788
"20151224","1","NO2",84.7647058823529
"20151224","1","O3",12.7647058823529
"20151224","1","CO",3.30294117647059
"20151224","2","SO2",22.5757575757576
"20151224","2","NO2",77.3529411764706
"20151224","2","O3",13.8823529411765
"20151224","2","CO",3.47878787878788
"20151224","3","SO2",19.6470588235294
"20151224","3","NO2",72.4117647058823
"20151224","3","O3",11.7575757575758
"20151224","3","CO",3.08181818181818
"20151224","4","SO2",18.4411764705882
"20151224","4","NO2",69.3939393939394
"20151224","4","O3",14.3125
"20151224","4","CO",2.82352941176471
"20151224","5","SO2",16.6129032258065
"20151224","5","NO2",62.53125
"20151224","5","O3",16
"20151224","5","CO",2.57941176470588
"20151224","6","SO2",15.8235294117647
"20151224","6","NO2",61.5588235294118
"20151224","6","O3",16.2941176470588
"20151224","6","CO",2.78387096774194
"20151224","7","SO2",16.2941176470588
"20151224","7","NO2",67.1764705882353
"20151224","7","O3",13
"20151224","7","CO",2.84411764705882
"20151224","8","SO2",18.1176470588235
"20151224","8","NO2",72.5161290322581
"20151224","8","O3",9.41176470588235
"20151224","8","CO",3.27647058823529
"20151224","9","SO2",22.9411764705882
"20151224","9","NO2",72.5
"20151224","9","O3",10.9117647058824
"20151224","9","CO",3.39117647058824
"20151224","10","SO2",27.969696969697
"20151224","10","NO2",71.0909090909091
"20151224","10","O3",14.4848484848485
"20151224","10","CO",2.9030303030303
"20151224","11","SO2",29.4242424242424
"20151224","11","NO2",79.8484848484848
"20151224","11","O3",15.53125
"20151224","11","CO",2.98787878787879
"20151224","12","SO2",29.0625
"20151224","12","NO2",80.3548387096774
"20151224","12","O3",20.53125
"20151224","12","CO",3.153125
"20151224","13","SO2",21.84375
"20151224","13","NO2",61.71875
"20151224","13","O3",34.7878787878788
"20151224","13","CO",2.32058823529412
"20151224","14","SO2",18.1212121212121
"20151224","14","NO2",53.6875
"20151224","14","O3",45.0606060606061
"20151224","14","CO",2.07352941176471
"20151224","15","SO2",20.6969696969697
"20151224","15","NO2",65.5151515151515
"20151224","15","O3",41.0606060606061
"20151224","15","CO",2.32121212121212
"20151224","16","SO2",19.1212121212121
"20151224","16","NO2",70.28125
"20151224","16","O3",33.7352941176471
"20151224","16","CO",2.74705882352941
"20151224","17","SO2",16.3030303030303
"20151224","17","NO2",84.8484848484848
"20151224","17","O3",26.5757575757576
"20151224","17","CO",3.27058823529412
"20151224","18","SO2",14.2352941176471
"20151224","18","NO2",86
"20151224","18","O3",21.5294117647059
"20151224","18","CO",3.40571428571429
"20151224","19","SO2",13.6285714285714
"20151224","19","NO2",86.0588235294118
"20151224","19","O3",17.8857142857143
"20151224","19","CO",3.59428571428571
"20151224","20","SO2",13.9428571428571
"20151224","20","NO2",92.1176470588235
"20151224","20","O3",15.6
"20151224","20","CO",4.06571428571429
"20151224","21","SO2",15.4571428571429
"20151224","21","NO2",102.588235294118
"20151224","21","O3",12.3142857142857
"20151224","21","CO",4.81428571428571
"20151224","22","SO2",15.9714285714286
"20151224","22","NO2",110.735294117647
"20151224","22","O3",11.4285714285714
"20151224","22","CO",5.39428571428571
"20151224","23","SO2",17
"20151224","23","NO2",115.911764705882
"20151224","23","O3",10.9714285714286
"20151224","23","CO",5.67714285714286
"20151223","0","SO2",19.3714285714286
"20151223","0","NO2",107.142857142857
"20151223","0","O3",5.6
"20151223","0","CO",6.76571428571429
"20151223","1","SO2",19.5
"20151223","1","NO2",104.6
"20151223","1","O3",5.62857142857143
"20151223","1","CO",6.78571428571429
"20151223","2","SO2",19.1142857142857
"20151223","2","NO2",102.2
"20151223","2","O3",5.05714285714286
"20151223","2","CO",6.58529411764706
"20151223","3","SO2",17.3142857142857
"20151223","3","NO2",100.685714285714
"20151223","3","O3",11.7941176470588
