"date","hour","metrics","value"
"20161228","21","O3",39.0322580645161
"20161228","21","CO",0.638709677419355
"20161228","22","SO2",6.10344827586207
"20161228","22","NO2",33.4642857142857
"20161228","22","O3",37.8888888888889
"20161228","22","CO",0.582142857142857
"20161228","23","SO2",7.3030303030303
"20161228","23","NO2",35.7647058823529
"20161228","23","O3",34.2727272727273
"20161228","23","CO",0.618181818181818
"20161227","0","SO2",8.67647058823529
"20161227","0","NO2",51.7058823529412
"20161227","0","O3",24.0588235294118
"20161227","0","CO",1.16060606060606
"20161227","1","SO2",8.91428571428571
"20161227","1","NO2",52.2
"20161227","1","O3",21.4
"20161227","1","CO",1.17352941176471
"20161227","2","SO2",9.17647058823529
"20161227","2","NO2",52.0882352941176
"20161227","2","O3",18.5882352941176
"20161227","2","CO",1.18787878787879
"20161227","3","SO2",8.22857142857143
"20161227","3","NO2",54.2285714285714
"20161227","3","O3",16.4571428571429
"20161227","3","CO",1.4
"20161227","4","SO2",7.91176470588235
"20161227","4","NO2",50.4411764705882
"20161227","4","O3",21.5
"20161227","4","CO",1.19090909090909
"20161227","5","SO2",6.91176470588235
"20161227","5","NO2",44.8235294117647
"20161227","5","O3",23.5882352941176
"20161227","5","CO",1.01515151515152
"20161227","6","SO2",7.85294117647059
"20161227","6","NO2",49.4705882352941
"20161227","6","O3",21.1176470588235
"20161227","6","CO",1.12121212121212
"20161227","7","SO2",8.5
"20161227","7","NO2",52.0294117647059
"20161227","7","O3",18.9705882352941
"20161227","7","CO",1.16969696969697
"20161227","8","SO2",8.44117647058824
"20161227","8","NO2",50.7058823529412
"20161227","8","O3",18.9705882352941
"20161227","8","CO",1.14848484848485
"20161227","9","SO2",8.40625
"20161227","9","NO2",44.4375
"20161227","9","O3",25.21875
"20161227","9","CO",0.87741935483871
"20161227","10","SO2",8.03125
"20161227","10","NO2",31.8125
"20161227","10","O3",38.5625
"20161227","10","CO",0.72258064516129
"20161227","11","SO2",5.6551724137931
"20161227","11","NO2",22.2666666666667
"20161227","11","O3",48.3103448275862
"20161227","11","CO",0.548275862068966
"20161227","12","SO2",5
"20161227","12","NO2",17.5625
"20161227","12","O3",53.9354838709677
"20161227","12","CO",0.458064516129032
"20161227","13","SO2",5
"20161227","13","NO2",15.4117647058824
"20161227","13","O3",55.8484848484849
"20161227","13","CO",0.445161290322581
"20161227","14","SO2",4.90909090909091
"20161227","14","NO2",16.3529411764706
"20161227","14","O3",56.3548387096774
"20161227","14","CO",0.459375
"20161227","15","SO2",4.78787878787879
"20161227","15","NO2",18.6969696969697
"20161227","15","O3",56.21875
"20161227","15","CO",0.446875
"20161227","16","SO2",9.52941176470588
"20161227","16","NO2",25.3939393939394
"20161227","16","O3",57.1515151515151
"20161227","16","CO",0.5
"20161227","17","SO2",8.32352941176471
"20161227","17","NO2",40.1470588235294
"20161227","17","O3",37.5882352941176
"20161227","17","CO",0.742424242424242
"20161227","18","SO2",9.46875
"20161227","18","NO2",57.875
"20161227","18","O3",24.71875
"20161227","18","CO",1.0258064516129
"20161227","19","SO2",13.7941176470588
"20161227","19","NO2",63.6764705882353
"20161227","19","O3",20.3529411764706
"20161227","19","CO",1.25151515151515
"20161227","20","SO2",17.2
"20161227","20","NO2",64.6
"20161227","20","O3",18.4571428571429
"20161227","20","CO",1.46470588235294
"20161227","21","SO2",16.2285714285714
"20161227","21","NO2",65.2571428571429
"20161227","21","O3",16.9714285714286
"20161227","21","CO",1.43529411764706
"20161227","22","SO2",13.8
"20161227","22","NO2",65.7714285714286
"20161227","22","O3",15.4285714285714
"20161227","22","CO",1.55588235294118
"20161227","23","SO2",12.4571428571429
"20161227","23","NO2",65.8857142857143
"20161227","23","O3",12.5142857142857
"20161227","23","CO",1.66176470588235
"20161226","0","SO2",40.5588235294118
"20161226","0","NO2",97.6764705882353
"20161226","0","O3",4.70588235294118
"20161226","0","CO",3.32727272727273
"20161226","1","SO2",38.5882352941176
"20161226","1","NO2",92.0588235294118
"20161226","1","O3",4.38235294117647
"20161226","1","CO",3.12121212121212
"20161226","2","SO2",36.59375
"20161226","2","NO2",87.6774193548387
"20161226","2","O3",4.6875
"20161226","2","CO",3.08709677419355
"20161226","3","SO2",36.6176470588235
"20161226","3","NO2",86.0588235294118
"20161226","3","O3",5.85294117647059
"20161226","3","CO",2.67878787878788
"20161226","4","SO2",34.3714285714286
"20161226","4","NO2",75.9714285714286
"20161226","4","O3",12.0869565217391
"20161226","4","CO",2.25588235294118
"20161226","5","SO2",25.7142857142857
"20161226","5","NO2",52.0294117647059
"20161226","5","O3",18.6571428571429
"20161226","5","CO",1.39411764705882
"20161226","6","SO2",19.5428571428571
"20161226","6","NO2",39.3428571428571
"20161226","6","O3",27.7142857142857
"20161226","6","CO",0.988235294117647
"20161226","7","SO2",17
"20161226","7","NO2",37.9428571428571
"20161226","7","O3",30.4571428571429
"20161226","7","CO",0.879411764705882
"20161226","8","SO2",15.4857142857143
"20161226","8","NO2",40.6571428571429
"20161226","8","O3",28.4285714285714
"20161226","8","CO",0.773529411764706
"20161226","9","SO2",15.0285714285714
"20161226","9","NO2",42.1142857142857
"20161226","9","O3",29.1142857142857
"20161226","9","CO",0.782352941176471
"20161226","10","SO2",15.0606060606061
"20161226","10","NO2",40.2121212121212
"20161226","10","O3",33.969696969697
"20161226","10","CO",0.748387096774194
"20161226","11","SO2",13
"20161226","11","NO2",32.6666666666667
"20161226","11","O3",42.59375
"20161226","11","CO",0.646666666666667
"20161226","12","SO2",10.8387096774194
"20161226","12","NO2",28.4
"20161226","12","O3",50.0645161290323
"20161226","12","CO",0.548275862068966
"20161226","13","SO2",8.13793103448276
"20161226","13","NO2",24.5333333333333
"20161226","13","O3",56.4827586206897
"20161226","13","CO",0.482758620689655
"20161226","14","SO2",8.24242424242424
"20161226","14","NO2",23
"20161226","14","O3",58.0909090909091
"20161226","14","CO",0.429032258064516
"20161226","15","SO2",6.96875
"20161226","15","NO2",23.6451612903226
"20161226","15","O3",57.2941176470588
"20161226","15","CO",0.406451612903226
"20161226","16","SO2",6.79411764705882
"20161226","16","NO2",27.3939393939394
"20161226","16","O3",53.1212121212121
"20161226","16","CO",0.421212121212121
"20161226","17","SO2",6.5
"20161226","17","NO2",35.5333333333333
"20161226","17","O3",45.5862068965517
"20161226","17","CO",0.486206896551724
"20161226","18","SO2",6.25
"20161226","18","NO2",45.1
"20161226","18","O3",37.2
"20161226","18","CO",0.589473684210526
"20161226","19","SO2",7.42424242424242
"20161226","19","NO2",53.7878787878788
"20161226","19","O3",26.1212121212121
"20161226","19","CO",0.70625
"20161226","20","SO2",8.11428571428571
"20161226","20","NO2",56.4
"20161226","20","O3",22.0571428571429
"20161226","20","CO",0.838235294117647
"20161226","21","SO2",8.35294117647059
"20161226","21","NO2",56.3823529411765
"20161226","21","O3",21.5882352941176
"20161226","21","CO",0.936363636363636
"20161226","22","SO2",8.02941176470588
"20161226","22","NO2",55.2647058823529
"20161226","22","O3",21.7647058823529
"20161226","22","CO",1.06666666666667
"20161226","23","SO2",8.26470588235294
"20161226","23","NO2",53.1176470588235
"20161226","23","O3",23.1764705882353
"20161226","23","CO",1.10606060606061
"20161225","0","SO2",22.4411764705882
"20161225","0","NO2",102.914285714286
"20161225","0","O3",5.05714285714286
"20161225","0","CO",3.70294117647059
"20161225","1","SO2",NA
"20161225","1","NO2",NA
"20161225","1","O3",NA
"20161225","1","CO",NA
"20161225","2","SO2",NA
"20161225","2","NO2",NA
"20161225","2","O3",NA
"20161225","2","CO",NA
"20161225","3","SO2",NA
"20161225","3","NO2",NA
"20161225","3","O3",NA
"20161225","3","CO",NA
"20161225","4","SO2",NA
"20161225","4","NO2",NA
"20161225","4","O3",NA
"20161225","4","CO",NA
"20161225","5","SO2",NA
"20161225","5","NO2",NA
"20161225","5","O3",NA
"20161225","5","CO",NA
"20161225","6","SO2",NA
"20161225","6","NO2",NA
"20161225","6","O3",NA
"20161225","6","CO",NA
"20161225","7","SO2",NA
"20161225","7","NO2",NA
"20161225","7","O3",NA
"20161225","7","CO",NA
"20161225","8","SO2",NA
"20161225","8","NO2",NA
"20161225","8","O3",NA
"20161225","8","CO",NA
"20161225","9","SO2",NA
"20161225","9","NO2",NA
"20161225","9","O3",NA
"20161225","9","CO",NA
"20161225","10","SO2",26
"20161225","10","NO2",73.5
"20161225","10","O3",3.33333333333333
"20161225","10","CO",2.36
"20161225","11","SO2",27.625
"20161225","11","NO2",73.625
"20161225","11","O3",4.875
"20161225","11","CO",2.28571428571429
"20161225","12","SO2",32.8965517241379
"20161225","12","NO2",88.6333333333333
"20161225","12","O3",6.23333333333333
"20161225","12","CO",2.66551724137931
"20161225","13","SO2",36.03125
"20161225","13","NO2",91.7878787878788
"20161225","13","O3",6.78787878787879
"20161225","13","CO",2.51875
"20161225","14","SO2",39.09375
"20161225","14","NO2",94.5151515151515
"20161225","14","O3",7.06060606060606
"20161225","14","CO",2.453125
"20161225","15","SO2",39.6363636363636
"20161225","15","NO2",96.9705882352941
"20161225","15","O3",7.20588235294118
"20161225","15","CO",2.45454545454545
"20161225","16","SO2",39.1142857142857
"20161225","16","NO2",98.5428571428571
"20161225","16","O3",6.34285714285714
"20161225","16","CO",2.48235294117647
"20161225","17","SO2",34.4545454545455
"20161225","17","NO2",102.909090909091
"20161225","17","O3",4.84848484848485
"20161225","17","CO",2.640625
"20161225","18","SO2",28.1515151515152
"20161225","18","NO2",103.909090909091
"20161225","18","O3",4.48484848484848
"20161225","18","CO",2.890625
"20161225","19","SO2",28.3714285714286
"20161225","19","NO2",104.628571428571
"20161225","19","O3",4.65714285714286
"20161225","19","CO",3.21470588235294
"20161225","20","SO2",29.4571428571429
"20161225","20","NO2",105.285714285714
"20161225","20","O3",4.8
"20161225","20","CO",3.42352941176471
"20161225","21","SO2",31.5142857142857
"20161225","21","NO2",105.314285714286
"20161225","21","O3",4.71428571428571
"20161225","21","CO",3.49411764705882
"20161225","22","SO2",37.0285714285714
"20161225","22","NO2",104.142857142857
"20161225","22","O3",4.8
"20161225","22","CO",3.54117647058824
"20161225","23","SO2",40.8529411764706
"20161225","23","NO2",101.382352941176
"20161225","23","O3",4.91176470588235
"20161225","23","CO",3.39393939393939
"20161224","0","SO2",22.6285714285714
"20161224","0","NO2",71.7714285714286
"20161224","0","O3",7.74285714285714
"20161224","0","CO",1.72647058823529
"20161224","1","SO2",22.3823529411765
"20161224","1","NO2",70.6176470588235
"20161224","1","O3",6.88235294117647
"20161224","1","CO",1.83636363636364
"20161224","2","SO2",22.0285714285714
"20161224","2","NO2",69.5588235294118
"20161224","2","O3",5.85714285714286
"20161224","2","CO",2.00294117647059
"20161224","3","SO2",22.1714285714286
"20161224","3","NO2",70.7142857142857
"20161224","3","O3",5.85714285714286
"20161224","3","CO",2.09705882352941
"20161224","4","SO2",21.0857142857143
"20161224","4","NO2",71.4
"20161224","4","O3",5.91304347826087
"20161224","4","CO",2.25588235294118
"20161224","5","SO2",20.5714285714286
"20161224","5","NO2",71.3823529411765
"20161224","5","O3",5.8
"20161224","5","CO",2.43823529411765
"20161224","6","SO2",20.1764705882353
"20161224","6","NO2",74.0882352941177
"20161224","6","O3",5.88235294117647
"20161224","6","CO",2.83333333333333
"20161224","7","SO2",20.8571428571429
"20161224","7","NO2",76.1428571428571
"20161224","7","O3",5
"20161224","7","CO",3.09117647058824
"20161224","8","SO2",21.7352941176471
"20161224","8","NO2",78.0294117647059
"20161224","8","O3",5.08823529411765
"20161224","8","CO",3.31212121212121
"20161224","9","SO2",22.3714285714286
"20161224","9","NO2",75.9142857142857
"20161224","9","O3",5.45714285714286
"20161224","9","CO",3.21470588235294
"20161224","10","SO2",28.9714285714286
"20161224","10","NO2",78.4
"20161224","10","O3",6.08571428571429
"20161224","10","CO",2.92058823529412
"20161224","11","SO2",36.2058823529412
"20161224","11","NO2",83.3235294117647
"20161224","11","O3",8.52941176470588
"20161224","11","CO",2.67575757575758
"20161224","12","SO2",38.2285714285714
"20161224","12","NO2",85.8
"20161224","12","O3",11.7142857142857
"20161224","12","CO",2.44705882352941
"20161224","13","SO2",36.8285714285714
"20161224","13","NO2",83.2857142857143
"20161224","13","O3",17.2857142857143
"20161224","13","CO",2.15
"20161224","14","SO2",34.6857142857143
"20161224","14","NO2",78.2571428571429
"20161224","14","O3",22.5428571428571
"20161224","14","CO",1.87941176470588
"20161224","15","SO2",31.4117647058824
"20161224","15","NO2",78.2647058823529
"20161224","15","O3",24.9411764705882
"20161224","15","CO",1.79090909090909
"20161224","16","SO2",29.1176470588235
"20161224","16","NO2",81.9117647058823
"20161224","16","O3",23.0588235294118
"20161224","16","CO",1.83636363636364
"20161224","17","SO2",25.2285714285714
"20161224","17","NO2",95.4
"20161224","17","O3",12.8571428571429
"20161224","17","CO",2.13823529411765
"20161224","18","SO2",23.1176470588235
"20161224","18","NO2",101.617647058824
"20161224","18","O3",7.02941176470588
"20161224","18","CO",2.31818181818182
"20161224","19","SO2",21.9142857142857
"20161224","19","NO2",101.8
"20161224","19","O3",5.48571428571429
"20161224","19","CO",2.48235294117647
"20161224","20","SO2",22.6470588235294
"20161224","20","NO2",103.411764705882
"20161224","20","O3",5.41176470588235
"20161224","20","CO",2.98181818181818
"20161224","21","SO2",21.8
"20161224","21","NO2",101.2
"20161224","21","O3",5.34285714285714
"20161224","21","CO",3.00588235294118
"20161224","22","SO2",21.0571428571429
"20161224","22","NO2",101.371428571429
"20161224","22","O3",4.8
"20161224","22","CO",3.16764705882353
"20161224","23","SO2",22.7142857142857
"20161224","23","NO2",103.742857142857
"20161224","23","O3",5.05714285714286
"20161224","23","CO",3.49411764705882
"20161223","0","SO2",4.76470588235294
"20161223","0","NO2",33.0294117647059
"20161223","0","O3",40.2647058823529
"20161223","0","CO",0.493939393939394
"20161223","1","SO2",5.32352941176471
"20161223","1","NO2",37.5882352941176
"20161223","1","O3",33.3235294117647
"20161223","1","CO",0.563636363636364
"20161223","2","SO2",7.3030303030303
"20161223","2","NO2",35.2058823529412
"20161223","2","O3",32.0882352941176
"20161223","2","CO",0.53030303030303
"20161223","3","SO2",5.35294117647059
"20161223","3","NO2",36.9411764705882
"20161223","3","O3",30.6176470588235
"20161223","3","CO",0.587878787878788
"20161223","4","SO2",4.79411764705882
"20161223","4","NO2",34.4705882352941
"20161223","4","O3",34.1034482758621
"20161223","4","CO",0.524242424242424
"20161223","5","SO2",5.02941176470588
"20161223","5","NO2",33.0294117647059
"20161223","5","O3",33.2058823529412
"20161223","5","CO",0.539393939393939
"20161223","6","SO2",5.08823529411765
"20161223","6","NO2",36.2941176470588
"20161223","6","O3",31.8235294117647
"20161223","6","CO",0.578787878787879
"20161223","7","SO2",5.79411764705882
"20161223","7","NO2",42
"20161223","7","O3",27.4411764705882
"20161223","7","CO",0.666666666666667
"20161223","8","SO2",7.41176470588235
"20161223","8","NO2",50.1176470588235
"20161223","8","O3",20.6470588235294
"20161223","8","CO",0.842424242424242
"20161223","9","SO2",8.05882352941176
"20161223","9","NO2",46.7352941176471
"20161223","9","O3",25.3235294117647
"20161223","9","CO",0.933333333333333
"20161223","10","SO2",10.3823529411765
"20161223","10","NO2",40.6470588235294
"20161223","10","O3",33.7058823529412
"20161223","10","CO",0.793939393939394
"20161223","11","SO2",9.2
"20161223","11","NO2",33.5333333333333
"20161223","11","O3",42.6896551724138
"20161223","11","CO",0.658620689655172
"20161223","12","SO2",NA
"20161223","12","NO2",NA
"20161223","12","O3",NA
"20161223","12","CO",NA
"20161223","13","SO2",NA
"20161223","13","NO2",NA
"20161223","13","O3",NA
"20161223","13","CO",NA
"20161223","14","SO2",NA
"20161223","14","NO2",NA
"20161223","14","O3",NA
"20161223","14","CO",NA
"20161223","15","SO2",NA
"20161223","15","NO2",NA
"20161223","15","O3",NA
"20161223","15","CO",NA
"20161223","16","SO2",NA
"20161223","16","NO2",NA
"20161223","16","O3",NA
"20161223","16","CO",NA
"20161223","17","SO2",NA
"20161223","17","NO2",NA
"20161223","17","O3",NA
"20161223","17","CO",NA
"20161223","18","SO2",11.0967741935484
"20161223","18","NO2",68.4838709677419
"20161223","18","O3",14.5
"20161223","18","CO",1.1
"20161223","19","SO2",13.1612903225806
"20161223","19","NO2",75.1935483870968
"20161223","19","O3",9.45161290322581
"20161223","19","CO",1.36
"20161223","20","SO2",12.90625
"20161223","20","NO2",74.15625
"20161223","20","O3",9.71875
"20161223","20","CO",1.36774193548387
"20161223","21","SO2",13.5714285714286
"20161223","21","NO2",75.2571428571429
"20161223","21","O3",8.6
"20161223","21","CO",1.51764705882353
"20161223","22","SO2",16.3142857142857
"20161223","22","NO2",75.3142857142857
"20161223","22","O3",7.25714285714286
"20161223","22","CO",1.67352941176471
"20161223","23","SO2",21.5
"20161223","23","NO2",74.2857142857143
"20161223","23","O3",7.02857142857143
"20161223","23","CO",1.79411764705882
"20161222","0","SO2",18.5142857142857
"20161222","0","NO2",149.257142857143
"20161222","0","O3",9.45714285714286
"20161222","0","CO",7.70294117647059
"20161222","1","SO2",16.8285714285714
"20161222","1","NO2",134.771428571429
"20161222","1","O3",12.3142857142857
"20161222","1","CO",7.1
"20161222","2","SO2",12.6285714285714
"20161222","2","NO2",117.764705882353
"20161222","2","O3",13.6857142857143
"20161222","2","CO",6.51764705882353
"20161222","3","SO2",11.1818181818182
"20161222","3","NO2",99.5454545454545
"20161222","3","O3",15.969696969697
"20161222","3","CO",5.590625
"20161222","4","SO2",8.44117647058824
"20161222","4","NO2",65.7352941176471
"20161222","4","O3",22.1739130434783
"20161222","4","CO",3.53636363636364
"20161222","5","SO2",7.08571428571429
"20161222","5","NO2",36.7352941176471
"20161222","5","O3",38.8
"20161222","5","CO",2.40588235294118
"20161222","6","SO2",6.42857142857143
"20161222","6","NO2",30.2571428571429
"20161222","6","O3",43.8
"20161222","6","CO",1.72647058823529
"20161222","7","SO2",5.85714285714286
"20161222","7","NO2",30.2285714285714
"20161222","7","O3",42.3428571428571
"20161222","7","CO",1.52647058823529
"20161222","8","SO2",5.22857142857143
"20161222","8","NO2",31.6857142857143
"20161222","8","O3",38.9142857142857
"20161222","8","CO",1.14411764705882
"20161222","9","SO2",5.57142857142857
"20161222","9","NO2",28.9142857142857
"20161222","9","O3",40.5142857142857
"20161222","9","CO",0.797058823529412
"20161222","10","SO2",7.34285714285714
"20161222","10","NO2",22.8823529411765
"20161222","10","O3",47.2285714285714
"20161222","10","CO",0.502941176470588
"20161222","11","SO2",4.94285714285714
"20161222","11","NO2",16.8235294117647
"20161222","11","O3",53.8857142857143
"20161222","11","CO",0.379411764705882
"20161222","12","SO2",4.17647058823529
"20161222","12","NO2",15
"20161222","12","O3",59.2352941176471
"20161222","12","CO",0.34375
"20161222","13","SO2",3.87878787878788
"20161222","13","NO2",15.6969696969697
"20161222","13","O3",62.5454545454545
"20161222","13","CO",0.3375
"20161222","14","SO2",3.6969696969697
"20161222","14","NO2",13.6666666666667
"20161222","14","O3",64.6363636363636
"20161222","14","CO",0.31875
"20161222","15","SO2",3.45454545454545
"20161222","15","NO2",13.1515151515152
"20161222","15","O3",65.5151515151515
"20161222","15","CO",0.309375
"20161222","16","SO2",3.21212121212121
"20161222","16","NO2",15
"20161222","16","O3",64
"20161222","16","CO",0.309375
"20161222","17","SO2",3.15625
"20161222","17","NO2",18.96875
"20161222","17","O3",60.3548387096774
"20161222","17","CO",0.354838709677419
"20161222","18","SO2",4.17647058823529
"20161222","18","NO2",28.3823529411765
"20161222","18","O3",51.7575757575758
"20161222","18","CO",0.606060606060606
"20161222","19","SO2",4.91176470588235
"20161222","19","NO2",34.5588235294118
"20161222","19","O3",46.6470588235294
"20161222","19","CO",0.606060606060606
"20161222","20","SO2",4.41176470588235
"20161222","20","NO2",28.0882352941176
"20161222","20","O3",49.5588235294118
"20161222","20","CO",0.415151515151515
"20161222","21","SO2",7.23529411764706
"20161222","21","NO2",28.0588235294118
"20161222","21","O3",49.2941176470588
"20161222","21","CO",0.406060606060606
"20161222","22","SO2",4.32352941176471
"20161222","22","NO2",27.3529411764706
"20161222","22","O3",48.8823529411765
"20161222","22","CO",0.424242424242424
"20161222","23","SO2",4.52941176470588
"20161222","23","NO2",29.1176470588235
"20161222","23","O3",45.5882352941176
"20161222","23","CO",0.451515151515152
"20161221","0","SO2",10.0285714285714
"20161221","0","NO2",125.628571428571
"20161221","0","O3",4.91428571428571
"20161221","0","CO",7.93823529411765
"20161221","1","SO2",10.3714285714286
"20161221","1","NO2",121.571428571429
"20161221","1","O3",5.25714285714286
"20161221","1","CO",7.76470588235294
"20161221","2","SO2",11.6285714285714
"20161221","2","NO2",118.142857142857
"20161221","2","O3",5.17142857142857
"20161221","2","CO",7.64411764705882
"20161221","3","SO2",10.5142857142857
"20161221","3","NO2",116.228571428571
"20161221","3","O3",4.91428571428571
"20161221","3","CO",7.58823529411765
"20161221","4","SO2",10.1428571428571
"20161221","4","NO2",116.314285714286
"20161221","4","O3",4.9
"20161221","4","CO",7.49705882352941
"20161221","5","SO2",10.2285714285714
"20161221","5","NO2",114.371428571429
"20161221","5","O3",4.8
"20161221","5","CO",7.72941176470588
"20161221","6","SO2",10.6285714285714
"20161221","6","NO2",114.714285714286
"20161221","6","O3",4.8
"20161221","6","CO",7.96764705882353
"20161221","7","SO2",10.9714285714286
"20161221","7","NO2",113.914285714286
"20161221","7","O3",4.8
"20161221","7","CO",7.93529411764706
"20161221","8","SO2",11.2285714285714
"20161221","8","NO2",113
"20161221","8","O3",4.97142857142857
"20161221","8","CO",7.92941176470588
"20161221","9","SO2",12.1142857142857
"20161221","9","NO2",115
"20161221","9","O3",5.17142857142857
"20161221","9","CO",7.98823529411765
"20161221","10","SO2",14.3142857142857
"20161221","10","NO2",122.8
"20161221","10","O3",5.4
"20161221","10","CO",8.03529411764706
"20161221","11","SO2",16.6
"20161221","11","NO2",138.939393939394
"20161221","11","O3",6.48571428571429
"20161221","11","CO",8.01176470588235
"20161221","12","SO2",19.7352941176471
"20161221","12","NO2",150.941176470588
"20161221","12","O3",8.47058823529412
"20161221","12","CO",7.93030303030303
"20161221","13","SO2",22.0294117647059
"20161221","13","NO2",162.852941176471
"20161221","13","O3",10.3823529411765
"20161221","13","CO",7.64848484848485
"20161221","14","SO2",22.0285714285714
"20161221","14","NO2",169.060606060606
"20161221","14","O3",11.6857142857143
"20161221","14","CO",7.38235294117647
"20161221","15","SO2",21.4571428571429
"20161221","15","NO2",171.382352941176
"20161221","15","O3",11.1764705882353
"20161221","15","CO",7.17352941176471
"20161221","16","SO2",20.2058823529412
"20161221","16","NO2",176.441176470588
"20161221","16","O3",8.67647058823529
"20161221","16","CO",7.12647058823529
"20161221","17","SO2",17.7714285714286
"20161221","17","NO2",179.542857142857
"20161221","17","O3",6.11428571428571
"20161221","17","CO",7.22727272727273
"20161221","18","SO2",16.2
"20161221","18","NO2",177.114285714286
"20161221","18","O3",5.6
"20161221","18","CO",7.40294117647059
"20161221","19","SO2",16.3142857142857
"20161221","19","NO2",175.171428571429
"20161221","19","O3",5.6
"20161221","19","CO",7.59117647058823
"20161221","20","SO2",16.2571428571429
"20161221","20","NO2",171.942857142857
"20161221","20","O3",5.31428571428571
"20161221","20","CO",7.70294117647059
"20161221","21","SO2",17.9428571428571
"20161221","21","NO2",169.342857142857
"20161221","21","O3",5.94285714285714
"20161221","21","CO",8.02352941176471
