"date","hour","metrics","value"
"20171229","8","PM2.5",150.029411764706
"20171229","8","PM10",192.818181818182
"20171229","8","AQI",193.470588235294
"20171229","9","PM2.5",150.764705882353
"20171229","9","PM10",181.6875
"20171229","9","AQI",194.264705882353
"20171229","10","PM2.5",155.676470588235
"20171229","10","PM10",187.866666666667
"20171229","10","AQI",200
"20171229","11","PM2.5",164.484848484848
"20171229","11","PM10",204.5
"20171229","11","AQI",210.060606060606
"20171229","12","PM2.5",172.606060606061
"20171229","12","PM10",197.8
"20171229","12","AQI",219.212121212121
"20171229","13","PM2.5",183.71875
"20171229","13","PM10",194.071428571429
"20171229","13","AQI",231
"20171229","14","PM2.5",199.575757575758
"20171229","14","PM10",215.875
"20171229","14","AQI",244.852941176471
"20171229","15","PM2.5",207.939393939394
"20171229","15","PM10",241.533333333333
"20171229","15","AQI",253
"20171229","16","PM2.5",209.909090909091
"20171229","16","PM10",223.588235294118
"20171229","16","AQI",259.393939393939
"20171229","17","PM2.5",210.970588235294
"20171229","17","PM10",234.133333333333
"20171229","17","AQI",261.647058823529
"20171229","18","PM2.5",210.117647058824
"20171229","18","PM10",232.25
"20171229","18","AQI",261.088235294118
"20171229","19","PM2.5",210.823529411765
"20171229","19","PM10",229.454545454545
"20171229","19","AQI",261.382352941176
"20171229","20","PM2.5",211.757575757576
"20171229","20","PM10",239.416666666667
"20171229","20","AQI",260.757575757576
"20171229","21","PM2.5",212.352941176471
"20171229","21","PM10",231.692307692308
"20171229","21","AQI",262.911764705882
"20171229","22","PM2.5",211.294117647059
"20171229","22","PM10",229.5
"20171229","22","AQI",261.647058823529
"20171229","23","PM2.5",210.705882352941
"20171229","23","PM10",226.692307692308
"20171229","23","AQI",261.529411764706
"20171228","0","PM2.5",102.625
"20171228","0","PM10",120.47619047619
"20171228","0","AQI",135.15625
"20171228","1","PM2.5",99
"20171228","1","PM10",119
"20171228","1","AQI",130.484848484848
"20171228","2","PM2.5",96.7647058823529
"20171228","2","PM10",116.764705882353
"20171228","2","AQI",127.617647058824
"20171228","3","PM2.5",95.9117647058823
"20171228","3","PM10",117
"20171228","3","AQI",126.617647058824
"20171228","4","PM2.5",87.7878787878788
"20171228","4","PM10",103.2
"20171228","4","AQI",116.272727272727
"20171228","5","PM2.5",81.1176470588235
"20171228","5","PM10",104.307692307692
"20171228","5","AQI",107.911764705882
"20171228","6","PM2.5",77.1212121212121
"20171228","6","PM10",89
"20171228","6","AQI",102.878787878788
"20171228","7","PM2.5",76.1764705882353
"20171228","7","PM10",87.6470588235294
"20171228","7","AQI",101.735294117647
"20171228","8","PM2.5",79.1764705882353
"20171228","8","PM10",90.0952380952381
"20171228","8","AQI",105.529411764706
"20171228","9","PM2.5",85.7647058823529
"20171228","9","PM10",96.962962962963
"20171228","9","AQI",113.676470588235
"20171228","10","PM2.5",94.125
"20171228","10","PM10",111.115384615385
"20171228","10","AQI",124.25
"20171228","11","PM2.5",101.09375
"20171228","11","PM10",120.761904761905
"20171228","11","AQI",131.484848484848
"20171228","12","PM2.5",107.129032258065
"20171228","12","PM10",293.529411764706
"20171228","12","AQI",140.709677419355
"20171228","13","PM2.5",117.862068965517
"20171228","13","PM10",127.823529411765
"20171228","13","AQI",155.275862068966
"20171228","14","PM2.5",120.962962962963
"20171228","14","PM10",137.941176470588
"20171228","14","AQI",159.37037037037
"20171228","15","PM2.5",126.666666666667
"20171228","15","PM10",148.642857142857
"20171228","15","AQI",166.62962962963
"20171228","16","PM2.5",129.322580645161
"20171228","16","PM10",144
"20171228","16","AQI",170.064516129032
"20171228","17","PM2.5",135.066666666667
"20171228","17","PM10",161.157894736842
"20171228","17","AQI",177.133333333333
"20171228","18","PM2.5",145.758620689655
"20171228","18","PM10",164.8
"20171228","18","AQI",188.6
"20171228","19","PM2.5",152.15625
"20171228","19","PM10",171.807692307692
"20171228","19","AQI",196.939393939394
"20171228","20","PM2.5",152.363636363636
"20171228","20","PM10",186.210526315789
"20171228","20","AQI",198.69696969697
"20171228","21","PM2.5",156.852941176471
"20171228","21","PM10",185.3
"20171228","21","AQI",203.941176470588
"20171228","22","PM2.5",155.117647058824
"20171228","22","PM10",181.318181818182
"20171228","22","AQI",201.529411764706
"20171228","23","PM2.5",158.029411764706
"20171228","23","PM10",188.7
"20171228","23","AQI",205.382352941176
"20171227","0","PM2.5",55.9333333333333
"20171227","0","PM10",81.5294117647059
"20171227","0","AQI",75.3529411764706
"20171227","1","PM2.5",53.448275862069
"20171227","1","PM10",74.3125
"20171227","1","AQI",72.7272727272727
"20171227","2","PM2.5",52.4666666666667
"20171227","2","PM10",72.6470588235294
"20171227","2","AQI",71.0882352941177
"20171227","3","PM2.5",54.3666666666667
"20171227","3","PM10",73.741935483871
"20171227","3","AQI",72.2352941176471
"20171227","4","PM2.5",52.6896551724138
"20171227","4","PM10",69.7333333333333
"20171227","4","AQI",70.6060606060606
"20171227","5","PM2.5",54.3448275862069
"20171227","5","PM10",71.3793103448276
"20171227","5","AQI",71.6363636363636
"20171227","6","PM2.5",53.3103448275862
"20171227","6","PM10",68.3225806451613
"20171227","6","AQI",70.6666666666667
"20171227","7","PM2.5",57.5666666666667
"20171227","7","PM10",75.78125
"20171227","7","AQI",75.1764705882353
"20171227","8","PM2.5",57.7931034482759
"20171227","8","PM10",74.84375
"20171227","8","AQI",76.3939393939394
"20171227","9","PM2.5",63.0882352941176
"20171227","9","PM10",84.7647058823529
"20171227","9","AQI",85.2058823529412
"20171227","10","PM2.5",68.7647058823529
"20171227","10","PM10",91.90625
"20171227","10","AQI",92.3823529411765
"20171227","11","PM2.5",74.03125
"20171227","11","PM10",94.1111111111111
"20171227","11","AQI",98.2727272727273
"20171227","12","PM2.5",80.7666666666667
"20171227","12","PM10",93.4583333333333
"20171227","12","AQI",100
"20171227","13","PM2.5",85.90625
"20171227","13","PM10",97.7083333333333
"20171227","13","AQI",108.647058823529
"20171227","14","PM2.5",87.9090909090909
"20171227","14","PM10",107.347826086957
"20171227","14","AQI",114.558823529412
"20171227","15","PM2.5",87.4411764705882
"20171227","15","PM10",111.708333333333
"20171227","15","AQI",115.705882352941
"20171227","16","PM2.5",87.9393939393939
"20171227","16","PM10",111.478260869565
"20171227","16","AQI",116.515151515152
"20171227","17","PM2.5",86.1818181818182
"20171227","17","PM10",107.923076923077
"20171227","17","AQI",114.30303030303
"20171227","18","PM2.5",89.6764705882353
"20171227","18","PM10",116
"20171227","18","AQI",118.764705882353
"20171227","19","PM2.5",95.6470588235294
"20171227","19","PM10",117.633333333333
"20171227","19","AQI",126.235294117647
"20171227","20","PM2.5",104.735294117647
"20171227","20","PM10",124.466666666667
"20171227","20","AQI",137.647058823529
"20171227","21","PM2.5",107.735294117647
"20171227","21","PM10",126.833333333333
"20171227","21","AQI",141.176470588235
"20171227","22","PM2.5",105.558823529412
"20171227","22","PM10",126.384615384615
"20171227","22","AQI",138.588235294118
"20171227","23","PM2.5",103.088235294118
"20171227","23","PM10",121.318181818182
"20171227","23","AQI",135.617647058824
"20171226","0","PM2.5",44.8823529411765
"20171226","0","PM10",71.7647058823529
"20171226","0","AQI",65.7058823529412
"20171226","1","PM2.5",33.0882352941176
"20171226","1","PM10",59.6129032258064
"20171226","1","AQI",53.1176470588235
"20171226","2","PM2.5",22.0882352941176
"20171226","2","PM10",41.25
"20171226","2","AQI",39.5588235294118
"20171226","3","PM2.5",16.8529411764706
"20171226","3","PM10",31.7575757575758
"20171226","3","AQI",32.6176470588235
"20171226","4","PM2.5",13.1176470588235
"20171226","4","PM10",28.03125
"20171226","4","AQI",29.3235294117647
"20171226","5","PM2.5",12.6060606060606
"20171226","5","PM10",25.875
"20171226","5","AQI",29.0588235294118
"20171226","6","PM2.5",12.6969696969697
"20171226","6","PM10",28.6969696969697
"20171226","6","AQI",32.030303030303
"20171226","7","PM2.5",13.5588235294118
"20171226","7","PM10",34.3235294117647
"20171226","7","AQI",36.4705882352941
"20171226","8","PM2.5",16.71875
"20171226","8","PM10",40.28125
"20171226","8","AQI",40.3333333333333
"20171226","9","PM2.5",21.0882352941176
"20171226","9","PM10",50
"20171226","9","AQI",46.7941176470588
"20171226","10","PM2.5",25.8529411764706
"20171226","10","PM10",52.969696969697
"20171226","10","AQI",49.0294117647059
"20171226","11","PM2.5",25.28125
"20171226","11","PM10",43.875
"20171226","11","AQI",44.1176470588235
"20171226","12","PM2.5",21.3666666666667
"20171226","12","PM10",36.6451612903226
"20171226","12","AQI",36.2727272727273
"20171226","13","PM2.5",20.4838709677419
"20171226","13","PM10",39.6666666666667
"20171226","13","AQI",36.5882352941176
"20171226","14","PM2.5",29
"20171226","14","PM10",41.0344827586207
"20171226","14","AQI",46.5882352941176
"20171226","15","PM2.5",23.4285714285714
"20171226","15","PM10",43.8823529411765
"20171226","15","AQI",43.8235294117647
"20171226","16","PM2.5",25.4827586206897
"20171226","16","PM10",49.8484848484849
"20171226","16","AQI",47.8529411764706
"20171226","17","PM2.5",28.4666666666667
"20171226","17","PM10",56.969696969697
"20171226","17","AQI",52.5294117647059
"20171226","18","PM2.5",34.7931034482759
"20171226","18","PM10",64.7272727272727
"20171226","18","AQI",57.4705882352941
"20171226","19","PM2.5",42.0666666666667
"20171226","19","PM10",73.8787878787879
"20171226","19","AQI",64.6764705882353
"20171226","20","PM2.5",46.6666666666667
"20171226","20","PM10",78.8484848484848
"20171226","20","AQI",68.3529411764706
"20171226","21","PM2.5",49.8333333333333
"20171226","21","PM10",77.3030303030303
"20171226","21","AQI",69.9117647058823
"20171226","22","PM2.5",50.9333333333333
"20171226","22","PM10",80.9117647058823
"20171226","22","AQI",70.9705882352941
"20171226","23","PM2.5",56.1
"20171226","23","PM10",85.6176470588235
"20171226","23","AQI",76.4705882352941
"20171225","0","PM2.5",7.84375
"20171225","0","PM10",20.6666666666667
"20171225","0","AQI",21.1212121212121
"20171225","1","PM2.5",9.06060606060606
"20171225","1","PM10",18.0740740740741
"20171225","1","AQI",20.2352941176471
"20171225","2","PM2.5",9.57575757575758
"20171225","2","PM10",16.5
"20171225","2","AQI",20.8529411764706
"20171225","3","PM2.5",9
"20171225","3","PM10",20.3030303030303
"20171225","3","AQI",22.1764705882353
"20171225","4","PM2.5",9.48484848484848
"20171225","4","PM10",20.4642857142857
"20171225","4","AQI",22.6666666666667
"20171225","5","PM2.5",11.6176470588235
"20171225","5","PM10",26.4444444444444
"20171225","5","AQI",26.3823529411765
"20171225","6","PM2.5",13
"20171225","6","PM10",28.5151515151515
"20171225","6","AQI",30.4117647058824
"20171225","7","PM2.5",16.2941176470588
"20171225","7","PM10",33.3333333333333
"20171225","7","AQI",33.7647058823529
"20171225","8","PM2.5",21.3636363636364
"20171225","8","PM10",39.9090909090909
"20171225","8","AQI",39.5454545454545
"20171225","9","PM2.5",26
"20171225","9","PM10",48.0882352941176
"20171225","9","AQI",46.1176470588235
"20171225","10","PM2.5",29.1515151515152
"20171225","10","PM10",49.1515151515151
"20171225","10","AQI",47.1212121212121
"20171225","11","PM2.5",37.8235294117647
"20171225","11","PM10",57.375
"20171225","11","AQI",54.5588235294118
"20171225","12","PM2.5",43.2941176470588
"20171225","12","PM10",65.4285714285714
"20171225","12","AQI",60.3529411764706
"20171225","13","PM2.5",42.1212121212121
"20171225","13","PM10",66.3333333333333
"20171225","13","AQI",60.3235294117647
"20171225","14","PM2.5",41.2424242424242
"20171225","14","PM10",60.1818181818182
"20171225","14","AQI",59.5
"20171225","15","PM2.5",39.4848484848485
"20171225","15","PM10",62.7352941176471
"20171225","15","AQI",59.4117647058824
"20171225","16","PM2.5",41.7575757575758
"20171225","16","PM10",67.8529411764706
"20171225","16","AQI",62.6764705882353
"20171225","17","PM2.5",44.0606060606061
"20171225","17","PM10",75.3333333333333
"20171225","17","AQI",63.6764705882353
"20171225","18","PM2.5",46.9411764705882
"20171225","18","PM10",81.4117647058823
"20171225","18","AQI",68.0588235294118
"20171225","19","PM2.5",55.1764705882353
"20171225","19","PM10",91.5882352941177
"20171225","19","AQI",77.0588235294118
"20171225","20","PM2.5",55.8823529411765
"20171225","20","PM10",95.5
"20171225","20","AQI",78.6470588235294
"20171225","21","PM2.5",59.2058823529412
"20171225","21","PM10",101.147058823529
"20171225","21","AQI",83.2941176470588
"20171225","22","PM2.5",55.6470588235294
"20171225","22","PM10",94.6470588235294
"20171225","22","AQI",78.5588235294118
"20171225","23","PM2.5",52.1176470588235
"20171225","23","PM10",82.0909090909091
"20171225","23","AQI",74.4411764705882
"20171224","0","PM2.5",58.3030303030303
"20171224","0","PM10",98.4848484848485
"20171224","0","AQI",82.7878787878788
"20171224","1","PM2.5",50.4705882352941
"20171224","1","PM10",85.7941176470588
"20171224","1","AQI",75.7058823529412
"20171224","2","PM2.5",36.6176470588235
"20171224","2","PM10",71.6764705882353
"20171224","2","AQI",65.4411764705882
"20171224","3","PM2.5",30.9117647058824
"20171224","3","PM10",76.3636363636364
"20171224","3","AQI",68.1176470588235
"20171224","4","PM2.5",27.7352941176471
"20171224","4","PM10",83.6176470588235
"20171224","4","AQI",69.5294117647059
"20171224","5","PM2.5",24.8823529411765
"20171224","5","PM10",75.3333333333333
"20171224","5","AQI",65.6470588235294
"20171224","6","PM2.5",20
"20171224","6","PM10",62.7941176470588
"20171224","6","AQI",56.2352941176471
"20171224","7","PM2.5",17.9117647058824
"20171224","7","PM10",59
"20171224","7","AQI",53.4117647058824
"20171224","8","PM2.5",16.1470588235294
"20171224","8","PM10",59.1470588235294
"20171224","8","AQI",52.8529411764706
"20171224","9","PM2.5",14.8181818181818
"20171224","9","PM10",56.5757575757576
"20171224","9","AQI",51.8181818181818
"20171224","10","PM2.5",10.1764705882353
"20171224","10","PM10",64.4117647058823
"20171224","10","AQI",54.5294117647059
"20171224","11","PM2.5",9.36363636363636
"20171224","11","PM10",76.3939393939394
"20171224","11","AQI",60.6363636363636
"20171224","12","PM2.5",9.11764705882353
"20171224","12","PM10",84.8235294117647
"20171224","12","AQI",65.7058823529412
"20171224","13","PM2.5",8.72727272727273
"20171224","13","PM10",63.6764705882353
"20171224","13","AQI",53.9411764705882
"20171224","14","PM2.5",8.72727272727273
"20171224","14","PM10",53.6764705882353
"20171224","14","AQI",48.1764705882353
"20171224","15","PM2.5",7.24242424242424
"20171224","15","PM10",40.2941176470588
"20171224","15","AQI",39.4705882352941
"20171224","16","PM2.5",7.375
"20171224","16","PM10",33.3939393939394
"20171224","16","AQI",34.4848484848485
"20171224","17","PM2.5",7.60606060606061
"20171224","17","PM10",29.2352941176471
"20171224","17","AQI",31.5882352941176
"20171224","18","PM2.5",7.48484848484848
"20171224","18","PM10",30.8787878787879
"20171224","18","AQI",30.8484848484848
"20171224","19","PM2.5",9.79411764705882
"20171224","19","PM10",26.9705882352941
"20171224","19","AQI",28
"20171224","20","PM2.5",8.35294117647059
"20171224","20","PM10",23.2058823529412
"20171224","20","AQI",25.2058823529412
"20171224","21","PM2.5",8.29411764705882
"20171224","21","PM10",21.6969696969697
"20171224","21","AQI",23.1764705882353
"20171224","22","PM2.5",7.5
"20171224","22","PM10",20.2424242424242
"20171224","22","AQI",21.9705882352941
"20171224","23","PM2.5",7.82352941176471
"20171224","23","PM10",21.3235294117647
"20171224","23","AQI",22.2352941176471
"20171223","0","PM2.5",30.1818181818182
"20171223","0","PM10",56.6666666666667
"20171223","0","AQI",54.5454545454545
"20171223","1","PM2.5",28
"20171223","1","PM10",50.7741935483871
"20171223","1","AQI",49.3235294117647
"20171223","2","PM2.5",25.7352941176471
"20171223","2","PM10",49.2424242424242
"20171223","2","AQI",49.0588235294118
"20171223","3","PM2.5",23.6176470588235
"20171223","3","PM10",48.5161290322581
"20171223","3","AQI",44.1764705882353
"20171223","4","PM2.5",21.5882352941176
"20171223","4","PM10",43.9032258064516
"20171223","4","AQI",42.6470588235294
"20171223","5","PM2.5",21.6176470588235
"20171223","5","PM10",37.7741935483871
"20171223","5","AQI",39.8235294117647
"20171223","6","PM2.5",19.7941176470588
"20171223","6","PM10",37.7272727272727
"20171223","6","AQI",39.5588235294118
"20171223","7","PM2.5",21
"20171223","7","PM10",43
"20171223","7","AQI",41.9117647058824
"20171223","8","PM2.5",23.9411764705882
"20171223","8","PM10",47
"20171223","8","AQI",44.7352941176471
"20171223","9","PM2.5",30.6176470588235
"20171223","9","PM10",61.3235294117647
"20171223","9","AQI",56.2941176470588
"20171223","10","PM2.5",35.1764705882353
"20171223","10","PM10",67.1764705882353
"20171223","10","AQI",59.5588235294118
"20171223","11","PM2.5",40.9411764705882
"20171223","11","PM10",73
"20171223","11","AQI",62.9411764705882
"20171223","12","PM2.5",46.7941176470588
"20171223","12","PM10",78.78125
"20171223","12","AQI",67.4705882352941
"20171223","13","PM2.5",46.4411764705882
"20171223","13","PM10",76.125
"20171223","13","AQI",65.5588235294118
"20171223","14","PM2.5",43.7058823529412
"20171223","14","PM10",68.5454545454545
"20171223","14","AQI",62.8823529411765
"20171223","15","PM2.5",42.3235294117647
"20171223","15","PM10",67.5588235294118
"20171223","15","AQI",61.5588235294118
"20171223","16","PM2.5",53.2647058823529
"20171223","16","PM10",74.2727272727273
"20171223","16","AQI",74.7647058823529
"20171223","17","PM2.5",46
"20171223","17","PM10",84.3030303030303
"20171223","17","AQI",68.7058823529412
"20171223","18","PM2.5",48.3939393939394
"20171223","18","PM10",91.0588235294118
"20171223","18","AQI",73.0588235294118
"20171223","19","PM2.5",51.6176470588235
"20171223","19","PM10",89.7058823529412
"20171223","19","AQI",75.7058823529412
"20171223","20","PM2.5",54.0882352941176
"20171223","20","PM10",95.5294117647059
"20171223","20","AQI",78.7058823529412
"20171223","21","PM2.5",55.0882352941176
"20171223","21","PM10",99.3636363636364
"20171223","21","AQI",80.5882352941177
"20171223","22","PM2.5",57.8235294117647
"20171223","22","PM10",101.617647058824
"20171223","22","AQI",83.8235294117647
"20171223","23","PM2.5",58.7058823529412
"20171223","23","PM10",98.1176470588235
"20171223","23","AQI",82.6764705882353
"20171222","0","PM2.5",104
"20171222","0","PM10",135.36
"20171222","0","AQI",136.655172413793
"20171222","1","PM2.5",94.28125
"20171222","1","PM10",118.677419354839
"20171222","1","AQI",123.96875
"20171222","2","PM2.5",95.0967741935484
"20171222","2","PM10",116.178571428571
"20171222","2","AQI",124.903225806452
"20171222","3","PM2.5",88.9666666666667
"20171222","3","PM10",118.103448275862
"20171222","3","AQI",118
"20171222","4","PM2.5",87.3793103448276
"20171222","4","PM10",112.346153846154
"20171222","4","AQI",115.48275862069
"20171222","5","PM2.5",80.3333333333333
"20171222","5","PM10",103.666666666667
"20171222","5","AQI",106.933333333333
"20171222","6","PM2.5",73.1333333333333
"20171222","6","PM10",87.1111111111111
"20171222","6","AQI",98.6
"20171222","7","PM2.5",69.2142857142857
"20171222","7","PM10",90.4814814814815
"20171222","7","AQI",95.8571428571429
"20171222","8","PM2.5",62.1034482758621
"20171222","8","PM10",87.5357142857143
"20171222","8","AQI",87.2413793103448
"20171222","9","PM2.5",55.3235294117647
"20171222","9","PM10",85.5757575757576
"20171222","9","AQI",81.3529411764706
"20171222","10","PM2.5",41.9117647058824
"20171222","10","PM10",77.4242424242424
"20171222","10","AQI",71.7352941176471
"20171222","11","PM2.5",31.59375
"20171222","11","PM10",67.875
"20171222","11","AQI",60.6969696969697
"20171222","12","PM2.5",19.5
"20171222","12","PM10",53.9032258064516
"20171222","12","AQI",49.4411764705882
"20171222","13","PM2.5",16.59375
"20171222","13","PM10",40.9354838709677
"20171222","13","AQI",40.4117647058824
"20171222","14","PM2.5",12.9090909090909
"20171222","14","PM10",41.1935483870968
"20171222","14","AQI",39.8235294117647
"20171222","15","PM2.5",13.4193548387097
"20171222","15","PM10",38.9090909090909
"20171222","15","AQI",39.2058823529412
"20171222","16","PM2.5",12.34375
"20171222","16","PM10",36.1818181818182
"20171222","16","AQI",36.2352941176471
"20171222","17","PM2.5",14.7941176470588
"20171222","17","PM10",41.09375
"20171222","17","AQI",40.0294117647059
"20171222","18","PM2.5",17.9117647058824
"20171222","18","PM10",50.6060606060606
"20171222","18","AQI",46.8529411764706
"20171222","19","PM2.5",27.1764705882353
"20171222","19","PM10",62.4705882352941
"20171222","19","AQI",57.4117647058824
"20171222","20","PM2.5",29.6875
"20171222","20","PM10",63.65625
"20171222","20","AQI",58.75
"20171222","21","PM2.5",30.3235294117647
"20171222","21","PM10",62.8181818181818
"20171222","21","AQI",59.3823529411765
"20171222","22","PM2.5",28.0588235294118
"20171222","22","PM10",63.84375
"20171222","22","AQI",58.1470588235294
"20171222","23","PM2.5",28.6470588235294
"20171222","23","PM10",55.7352941176471
"20171222","23","AQI",52.7941176470588
"20171221","0","PM2.5",38.3529411764706
"20171221","0","PM10",59.8387096774194
"20171221","0","AQI",57.6176470588235
"20171221","1","PM2.5",38.5882352941176
"20171221","1","PM10",63.8666666666667
"20171221","1","AQI",58.4411764705882
"20171221","2","PM2.5",40.5882352941176
"20171221","2","PM10",70.125
"20171221","2","AQI",63.9705882352941
"20171221","3","PM2.5",44.1176470588235
"20171221","3","PM10",72.8125
"20171221","3","AQI",66.5882352941177
"20171221","4","PM2.5",45
"20171221","4","PM10",72.7333333333333
"20171221","4","AQI",65.5
"20171221","5","PM2.5",44
"20171221","5","PM10",66.8666666666667
"20171221","5","AQI",63.3235294117647
"20171221","6","PM2.5",43.0882352941176
"20171221","6","PM10",60.7741935483871
"20171221","6","AQI",62.2058823529412
"20171221","7","PM2.5",41.1470588235294
"20171221","7","PM10",61.6060606060606
